,user,comment_time,votes,rating,text,sentiment,feedback
17334,Ellie,2015/9/22,95,5,很美的电影！美得不真实！女主是童话世界派来拯救被施了恶毒魔法的男主！！BTW!!扯句瞎话，如果每天起来都只有帅哥或者魅力大叔出现，比如李阵郁，李凡秀，朴书俊，李玹雨，刘延锡岂不是想想都爽啊！！!嘎嘎~~,1,1
17335,不說話的Alvin,2015/9/20,54,3,女主美美的，不要拍成happy ending就更好了,1,0
17336,bobobolao,2019/2/19,4,5,牛逼小杰杰。瞬间移动，意念控制，无视重力，控制体型，四维空间，改变身体成分，镭射眼，EMP，分身，控制火，变声怪兽，穿墙（这个算不算四维空间？），易容术。欢迎各位补充~,1,1
17344,.,2018/5/16,14,4,喜欢康熙，微服私访演的很有趣，有剧情。演员也演的好，挺喜欢国立老师的。,1,1
17351,安东,2007/10/3,110,3,有点虎头蛇尾，前半部分设置的悬念相当精彩，可惜后半部沦为缺乏智商的烂俗动作片了，乌玛·瑟曼纯粹在片中充当了一个高龄花瓶。另外，本·阿弗莱克练得那是五郎八卦棍吗？,0,0
17352,方枪枪,2012/6/23,16,4,逃亡追杀版预见未来！！！一部吴导带来的好莱坞水准的商业大片，赤裸裸的阴谋和算计，机灵古怪的本阿弗莱克，一起跟随自己的爱人，厚黑出卖自己的商业伙伴，狡猾的政客，所有元素一起促成了这一看起来还不错的电影。童话结局，完美。ＰＳ：预见未来也就意味着没有未来，那活着还有毛意思。,1,1
17353,江寒园,2017/7/13,11,2,我真是受够了吴宇森的各种慢镜头回眸和抒情配乐，还有他的不知所谓的白鸽。以前还算言之有物，用得恰到好处，现在简直到了滥用的地步。还有为什么有些电影感觉拍得很low，就像是给人看电视的感觉，比如像《异次元骇客》,0,-1
17357,陆支羽,2012/7/19,98,3,中国首部@片：微勃红人齐上阵，没有一个“不加V”，简直百撕不得骑姐！,0,0
17358,草威,2012/7/17,56,3,和几个朋友交流了一下观后感，我跟他们的看法不大相同，我挺喜欢的。我喜欢这个电影的视角，焦虑传达的准确，这就是我们的日常。不过给警察唱赞歌，请精英演电影，都是很“危险”的做法，挨骂也正常。更何况，影片本身的节奏是催人入睡的。,1,0
17361,杨浦小囡,2018/6/11,452,3,对于没有大导演，没有大制作，没有大牌，能将剧情拍的如此通俗易懂，极具正能量实属不易，也说出了导演所要表达的内涵，特别对其中老演员年近半百还用这么多啤酒瓶砸头，虽说是道具，但其敬业精神不得不令我佩服，但相对于某些筹划8年还是名牌大学毕业拍的史上最烂电影要好的太多，打分3.5分吧,1,0
17367,大勒保斯基,2016/1/28,4,5,best film ever on black culture 我的黄种人朋友们理解不了这个电影为什么如此伟大 年轻的米歇尔刚瑞和坎耶西 约翰传奇 common Mos Def 盛年的the Roots还有Dave 另外茶普洱你妹啊是戴维雪飘,1,1
17368,TBO.J,2011/6/20,2,5,布鲁克林之梦。街区文化就是这样培养的，除了帮派斗争之外，这块土地上的人们还用音乐编织着自己的梦。仔细看这个片子，你会知道黑人音乐除了述说生活之外更深层的一个表达是渴望真正自由独立的愿望。纽约三杰还关着没我不知道。但监狱中那些黑人社会活动家们可真不少。没有那些匪帮大佬的金币，早挂了,1,1
17369,大英雄,2009/2/4,2,5,"kany west, mos def , talib kweli都是又煽又man。roots , erykah badu, lauryn hill, wyclef 都非常有号召力，看起来真是沧桑。幽默也是一种力量。听hiphop，也请回忆一下嬉皮。",1,1
17370,小疯子小春春,2015/9/28,1,4,看了这个，对黑人音乐的了解更深了，他们对现实的表现是非常直接和犀利的，人民的歌，渴望挣脱生活束缚，对自由对更好的生活的向往,1,1
17374,小暖,2010/2/7,0,2,瑜伽的场面很漂亮,1,-1
17379,话事人,2014/5/31,1,2,米塔和他的两个女儿才是好看 VIVI这个角色其实是个逼 关键看装的高低 太低端了,1,-1
17384,RIC,2012/1/20,2,5,天，我都可以清晰感受到自己的英语听力水平在飞速见长！亮点多到无法数！完全爱上Lily Allen！最后一集~~~~~~不多说了，Best  episodes EVER！！！,1,1
17386,草原上的马,2018/6/29,549,5,还以为是一部流量明星和面瘫脸的垃圾剧，结果出乎意料的好看，国产剧的编剧要都像这部一样的用心。。。。不说了，打五星大力的支持,0,1
17388,兔比鹅黑,2018/6/29,106,3,还行 颜值挺好 有些恶评怪吓人的 我是追着漫画来的 目前还算满意 演技算对得起成本吧  漫改网剧 要求不高 适合下饭 还有就是看到有人吐槽搞笑剧变煽情剧我绝对不能苟同  首先一部作品感情的戏份是不能少的 无论是亲情还是基情 卖温情点我觉得很好 没有一部喜剧是脱身于情感而单独存在的,1,0
17390,天亮天黑,2018/7/1,50,4,人物设定好玩，情节推进有趣，看完第一集就已经入坑，孙千和曾舜曦的表现都很不错，好看。,1,1
17392,陆支羽,2011/9/10,22,5,大赞！“休息一分钟讨论一下吧！”真把我萌翻了。剪影风格融汇世系精粹，六则爱情小叙，毫无走马之赘，俱皆佳品，一如某女巫所言，鲸吞一切幻想，无所遁形。亲吻变形一则太有爱了，各种阻隔啊+1。PS：技术流可视其为结构语义学行动元概念的形象化模型。另，欧斯洛是有多爱女巫，哈哈。,1,1
17393,A-sun*,2011/5/26,19,4,我好喜欢这个导演的表现手法，剪纸与剪影的构成与结合最喜欢了。女巫的故事最喜欢了。,1,1
17394,木由,2016/6/3,11,4,我怎么会去吻一只青蛙，一条鼻涕虫，一只螳螂，一头大象，一只猪呢？不过如果那是你，吻什么都好呀。,0,1
17395,梦里诗书,2017/5/16,2,4,剪影动画的艺术手法，极具想象力的成像构思，都使《王子与公主》作为一部动画电影来说是如此的与众不同，当然这也并不是一部单只是在技艺上标新立异的作品。那同样独出机杼的法式浪漫气息，在从中世纪到到古埃再到古代日本，不同时空背景的切换中，亦使电影所呈现的爱如此惊艳，如此动人。,1,1
17396,兮称,2012/1/29,2,4,一出精彩的室内戏，嬉笑怒骂引爆美军内敏感的不说不问同志问题和种族歧视问题,0,1
17398,LORENZO 洛伦佐,2011/4/14,1,4,Robert Altman，美国独立电影宗师。该电影改编自舞台剧，全场景都在军营的一个宿舍里。这部83年的涉及同志题材的电影倒是非常有戏剧张力，美国社会不可调和的各种矛盾在这个小世界里彰显。全部是男性角色，而且都长得很帅。,1,1
17399,惧色,2010/7/11,0,5,美国社会难以化解的深层矛盾,1,1
17405,だだだ~·N·~,2011/8/15,0,3,一個綠體人星球民眾遭遇地球宇航員的故事。,1,0
17408,掉线,2012/12/28,2,4,片子挺酷的，吸毒后的慢镜头实在是梦幻的很。动作戏其实不太劲爆，剧情反而在这个类型中算是比较好的，只是小boss和大boss都死的太让人无力吐槽了，编剧你是实在圆不了剧情么！（PS.女主大美女）,1,1
17411,奕玛,2016/7/23,4866,5,"“如果你习惯有男人这么对待你，将来你会嫁个比较好的男人。”
这部剧不完美，也有某些滥俗的情节，但是珍贵的是演员的表演，剧中没有夸张得不合实际的坏人，每个人物都有优点也有缺点，这才是现实的人生。对爱情回归了最原始的歌颂。
",1,1
17412,Lime,2016/7/23,2856,5,正片比片花更好，通宵看完五集感觉可以预支五星了，献上老少女的爱意和敬意，施大大铭章哥焦俊艳高以翔，给你们比心。,1,1
17414,千里落花风,2016/7/24,2042,5,要考雅思的我一晚上不睡硬是刷了五集！女主选角良心！前期符合人设里面乡下土气的学生穿衣风格，没有浓妆艳抹，一万个好评！最想说的是...高以翔简直行走的荷尔蒙啊！特别是那个腼腆的笑容！！下架学姐的少女心瞬间又回来了啊！搞得我研究生都想申翻译了啊啊啊！！三个字：苏爆了！！！,1,1
17415,不要,2016/7/23,794,4,玛丽苏小说很少看，最喜欢这部。几年前看长片花略失望，觉得跟想象有差距，等到终于播出，又觉得还行，让我回想起曾经看书时的感动。男主绅士，女主也有自然的脸和演技。当然，也许主创来自台湾，全片还是透着一些过了时的台湾言情片的土气审美…此外，热烈庆祝高以翔正式晋升老公行列…,1,1
17418,挣不脱,2016/9/13,23,4,黑暗题材的假面骑士，剧情设置上面比较用心，而在各位演员的表现上来说，完全可以碾压同时期的ghost，一集接一集，看完这集就想看下集，节奏控制的非常好，虽然部分剧情有漏洞，但是不影响这部骑士的出彩。,1,1
17421,月下独酌,2016/5/13,63,4,比真人电影好看。反派主角设定过瘾。,1,1
17422,Michael JZ,2014/8/24,41,4,所以美漫的平行宇宙就是自己画同人呗 这片儿挺爽啊 好多人也是不留情面说死就死啊 老子爱哈莉啊！！,1,1
17423,凌睿,2018/5/14,20,4,阿曼达·沃勒求求你把我关进去吧，我想和小丑女、冰霜杀手当室友，还想见到毒藤女。,0,1
17424,大觉老狗,2014/8/15,14,4,蝙蝠侠确实成了酱油了，但是各大反派非常出彩，这还是归功于原创的人物构思啊。7.7,1,1
17425,Ada🧣Wong💋💍,2016/1/6,6,4,还真没想到突袭阿拉姆居然比真人电影自杀小队好看！,1,1
17426,[已注销],2016/7/10,19,5,鸭子:算计的名单已经写好了 开学典礼上坐着的最后都挂了233 岳父:买买买!!! 联邦的舰都是纸糊的 鸡瘟这还不反,0,1
17436,姬宫湦,2019/3/15,47,4,"求编剧快把劳拉写死

第三集：官方吐槽，因为第一季媒体女神不演了，重新选了一个演员，美其名曰新媒体，出来的时候科技小子吐槽，这怎么能算升级

第四集：新神的诞生在传统和所有敬仰的事物死去的时候

第五集：奥丁淋了我一脸？？？？

第六集：没有劳拉的一集果然紧凑无比。

第七集：新神集体缺席，被篡改的神话。

第八集：开始的老新闻好刺耳，感觉我的电脑要炸了，世界先生是什么？


啥玩意儿？第八集就没...求编剧快把劳拉写死

第三集：官方吐槽，因为第一季媒体女神不演了，重新选了一个演员，美其名曰新媒体，出来的时候科技小子吐槽，这怎么能算升级

第四集：新神的诞生在传统和所有敬仰的事物死去的时候

第五集：奥丁淋了我一脸？？？？

第六集：没有劳拉的一集果然紧凑无比。

第七集：新神集体缺席，被篡改的神话。

第八集：开始的老新闻好刺耳，感觉我的电脑要炸了，世界先生是什么？


啥玩意儿？第八集就没了？？劳资一直在刷新看有没有更新呢！坑！",1,1
17437,死于苍苔,2019/3/13,47,5,想被世界先生旋转跳跃强奸一万次,1,1
17439,周府真,2019/3/19,11,5,终于出来的第二季，质量和第一季相当，画面依然极具电影水准，岩石之屋神秘绮丽，更多的人物出场，其中戏份最主要的mamaji是印地语中对母亲的称呼，指代的就是帕尔瓦蒂，也就是迦梨或乌摩，这种名字的影射方式和当年syfy的《Olympus》中用hero代指忒修斯如出一辙，看起来会感觉有各种彩蛋，让人不禁莞尔一笑,1,1
17441,贡丸猩猩,2015/11/11,81,4,Ash：自己召的鬼含着泪也要打完！,1,1
17446,我是牛我是牛,2018/10/2,594,4,lip同学有点催泪呀，曾经你聪明冷酷面对富女友穷女友的厚爱都漠然相对，怎么对烂区人民的破小孩难离难舍呢～求求你绝地反击吧！不要再tm修摩托车了 去搞互联网赚大钱开Tesla操翻这个世界好吗[泪] ,1,1
17447,骄傲的小饼干,2018/11/27,385,5,卡尔才是真人生赢家。卖过枪、贩过毒、混过黑帮，交过真心朋友，赎回全家人的房子，第一个女友的爸爸指引他去军校，第二任爱他死心塌地，看样子第三任直接送他去西典了，而且是真的刚，不到二十岁，活出两百岁的精彩了～而且，他始终没有抱怨过生在南区和如此家庭有多倒霉。,1,1
17451,為夢而生,2009/12/11,151,1,"阿SA：风大哥……风大哥……
唐嫣：云大哥……云大哥……
你大爷的就没别的词儿了么？",0,-1
17455,荔枝超人,2009/12/10,47,2,故事和讲故事的手法都有待商榷，但全CG的视觉效果确实还不错。,1,-1
17456,哼哼.floweray,2018/12/27,103,3,"从《无人生还》，《控方证人》，再到《无妄之灾》和本篇，BBC貌似也开启了阿婆系列“春晚”，下一步极可能是难度系数最大的《罗杰疑案》，或者再来一遍《东方快车》？
怎么说呢，前期已经有很多优秀的改编，而苏切版波罗就像杰瑞米版福尔摩斯早已成为不可逾越的经典，所以嘛，与其每况愈下的在重塑人物形象和过往上着力，还不如也像《神探夏洛克》一样，将舞台切换到今天，毕竟腐国那么多好编剧，好演员。",1,0
