,user,comment_time,votes,rating,text,sentiment,feedback
8428,咆哮李,2014/12/22,152,3,玛丽苏不是原罪，不尊重历史不是原罪，关键你得剧情严谨，人物性格立体可信不脑残啊,1,0
8430,海棠一生,2010/8/4,98,4,莱昂纳多那时候是耐人少年，聪明、漂亮、叛逆、纯真。这片是他的精彩演技撑起来的！他是下功夫又有灵气的演员。俺做了心理建设才去看这痛苦吸毒戒毒的片，但他演的太逼真了，故还是被虐了，残酷青春。龟梨儿子心理承受力挺强，能把这种N18的虐片看了好多遍哈＝＝你那时成年了么,1,1
8432,###疼,2011/9/16,43,3,吸毒的青年教育我们成长...Leonardo演技渐露锋芒,1,0
8433,绿色帽子的绅士,2016/10/4,4,4,如果没猜错的话 这就是一部活生生的远毒品宣传片型传记 影片中小李子演技确实厉害 差不多能超越同龄演员了 影片以传记的形式出现 又以此结尾 从堕落到挽救 全片侧重描述毒品的危害的地方比较多 暗喻当时那个地区堕落黑暗的一角,1,1
8435,陆支羽,2011/10/6,93,5,陆羽茶楼哇亲！好一个潦倒的故事！一个潦倒编剧讲述另一个潦倒编剧的故事！“黄金股票、世界大事都只是过眼烟云，可是一个好剧本，五十年一百年，依然有人欣赏，就算我死了，我的名字我的戏，没有人会忘记，这就叫做文章有价。”“整天想着成名是写不出好剧本的。”,1,1
8436,Connie,2009/11/23,93,4,十三与唐涤生那一段也算荡气回肠，此生既已不枉，又有何憾......看阿唐满面正气欲讨个文章有价，预料“黄金蚊纸、世界大事全部都系过眼云烟”，亦大可一笑置之——只管沉浸于曲词的绮丽多致就好了....,1,1
8437,mecca,2016/5/18,35,4,4'23 演后看。“黄金股票、世界大事都只是过眼烟云，可是一个好剧本，五十年一百年，依然有人欣赏。就算我死了，我的名、我的戏，没有人会忘记，这就叫做文章有价。” 改编话剧后篇幅遭削1'3，然而“同落魄、与共勉”两楔子加得妙，保留了知遇情这条主线。时事荒谬，人生无常，年代戏总能看出一双泪。,1,1
8438,U 兔,2010/10/11,19,5,已下 传记性质，却有了个说书人作引子讨巧。人物强烈的个性极大增加了故事的可看性。时代背景联系不是特紧密，相比《梅》《霸》的宏大，但反而让人感觉舒服。粤戏的文化贯穿始终，非常有趣也开眼。谢君豪是个能人，编剧也很强大。几次盈眶，又再笑出来。全港编剧共勉的口号激动人心。看得给力盛赞佳片,1,1
8439,J号枪,2014/11/11,863,2,既然是史实就不要意淫了，当年大明带着逃到中国的朝鲜王室收复朝鲜半岛，才出了李舜臣这样一个英雄，别整得跟那场仗是高丽棒子的胜利一样。。。跟北韩一个德行，把朝战说成是自己英勇决口不提志愿军。,1,-1
8440,rena7,2014/8/4,205,5,还不错。旁边的妹子看得哭了....李舜臣盔甲上四条龙头上更是多得数不清这是要造反。,0,1
8442,桃桃林林,2014/12/12,109,3,大概能体会到韩国观众的嗨点，毕竟是很民族自豪感的东西。影片起码能让这战争很热血，而bug或夸张的部分，其实也是服务于这种热血的，这样才更有燃点嘛。不过，这场战争总感觉拍的很乱。有点胡打胡有理。,1,0
8444,村长看啥片,2016/7/11,277,5,原著作者(小儿子)说：母亲就像诺亚，驾驶着一家人乘坐的小舟，在波澜起伏的生活之海里航行，虽然船员们经常不服从她的指令，虽然她知道万一小船触了礁，大家一定会怪她，但她还是义无反顾地凭着母性直觉引导这艘船前进。,1,1
8445,拔刀诀,2016/7/2,113,3,除了音乐和风光之外就乏善可陈了，最赞的是片头动画。这类戏剧冲突不强的故事要靠细节、对话、情感和演技来支撑，这部剧就靠一个“二”字，主角一家除了小儿子都是二货。类似题材的《托斯卡纳艳阳下》要好看得多。,1,0
8446,荞麦,2016/6/28,105,5,又美丽又可爱，看完之后心情变好啦：）,1,1
8447,◾️Shea,2016/7/4,66,4,想知道这些人是怎么活下来的。。。。。。真是醉了。。。放肆任性又愚蠢无知。。所以是真实和勇敢吗。。。跪了。。。看的气都气死。。。唯一就喜欢咆哮帝Spiros。。。所以这个片子大概是在讲真情打败道理的故事。。。有爱一切就会好。。。然而我还是不信的。。。,1,1
8450,无症入棺昧拾金,2015/5/28,35,4,新俄主旋律片只要不太愚蠢不让人太反感，就能打4星，如果还能不上床就是5星（可惜本片还是上了）。玩gender概念玩过头，到后来自己都不知道到底想说什么。找了一个好故事，但叙事却是纯好莱坞的。女主演技还行，其他人基本都是面具。谢谢导演到最后关头终于想起来要感谢全体人民。,1,1
8452,我是你爸爸,2015/4/21,12,4,制作用心，演员演的出色，有些地方用力过猛，结尾那段对狙简单但是有深意，整体非常给力。,1,1
8453,优游卒岁,2015/6/7,7,3,俄罗斯的电影大抵分两类，一类关注于社会问题，以冷静见长，如《利维坦》、《伊莱娜》、《将爱放逐》等，均颇有可观性。而另一类就是继承了前苏联的电影传统，追求大题材，讲究所谓的诗意，最后导致假大空。不幸的是，此片即属此类。本来是个不错的传记题材，能够拍得非常出彩。可惜了。,1,0
8454,谭二航,2019/1/29,92,5,看完后大家全体起立鼓掌。还会想要再看的电影。有点意思的是和一大堆美国人看的。而这位英国小姐揭露的也是美国串通英国发动伊朗战争的行径。,1,1
8455,Leon,2019/11/12,78,5,西方体制下司法公开透明，最起码保护了公民应有的基本权利，泄漏机密、叛国这样的罪都应是建立在维护正义和保障公民权利基础上而不是维护政权的。,1,1
8457,kylegun,2019/12/9,18,5,无法承认但也不否认，文字校对之过，天真所以勇敢，战争合法性判定，go fish somewhere else；渺小的个人因为良知而挑战国家机器，体制内外理想主义者共同出谋划策为你对抗利维坦碾压，这不是童话，是别人家的现实哦,1,1
8462,IЯIS,2015/2/17,68,1,演员一个个尖嘴削腮歪耳，演官场之人全无贵气和上位者的浑重。棒国那么小，每一个角色都选的很到位。演技呢更是一个比一个烂，隔着屏幕都替他们尴尬。最fit的就只剩一个谢依霖。,1,-1
8463,hey_jude,2015/3/8,64,5,怎么说呢，对于电视剧要求还算高的我竟然莫名地被这部戏圈粉了。不知道是不是因为前段时间看何以把自己对于女主的演技要求降低了，总之这部剧里，我能看见郑爽的用心和进步，井柏然的细微表情超级到位，真的会让我觉得是古代人穿越回来的。韩国团队的打光造型以及每一集恰到好处的结尾。,1,1
8464,susansay,2007/12/22,90,5,看了之后才知道吴宇森导演..凯奇最经典的电影之一 .,1,1
8465,大灰狼的兔,2012/11/18,21,4,献给伟大而神秘的、至今尚未破译的纳瓦霍语密码。在战争的远景与近景转化间，全片充斥着吴宇森导演的暴力美学。而凯奇叔当年的演技，好得让人想飙泪。其实我更喜欢白马与公牛那对组合，“琴瑟和谐”啊。大峡谷风景首尾呼应，只可惜人的命运不是.,1,1
8467,二月飞雪,2016/1/17,6,3,喜欢尼古拉斯·凯奇在里面的样子。冷峻又不失温情的绿色眼睛，撅起的嘴唇有股浓烈的痞子味，帅到爆炸。,1,0
8468,Over5,2007/3/14,0,3,疯语，疯语～Nicolas Cage的屁股懒得挪窝儿了～,0,0
8472,孔家店大掌柜,2017/9/4,98,5,年报业绩亮眼，分流麦德林业务，海洛因产销两旺，打通了制毒售毒全产业链，洗钱业务强力支撑主业，首次持有，给予增持评级。,0,1
8473,Hablonothing,2017/9/2,85,5,会计哥到底是会计啊，救命飞机都想着讨价还价哈哈哈哈哈哈,1,1
8474,同志亦凡人中文站,2014/3/12,215,3,李准基拯救了整部戏的平铺直叙。与艺术性相比电影的商业性更值得注重：为什么它能成为世界同志电影票房第10、韩国最卖座的年度票房总冠军？作为研究同志电影商业化的范本，“王的男人”对东亚文化圈如何改编本国大量同性野史轶事提供了一个参考。,1,0
8475,mOco,2011/10/18,180,4,在大屏幕上看到了后半段，我当年的喜爱并没有错。从理论上说，该片不仅故事完整，情节点安置合理，而且在风格上带着传奇的色彩。而人物的设置也在商业片中非常出彩，这一次观影较侧重王、后、群臣的塑造。总之，不管第几次看都较有感觉。【第一次标记在08-03-29：准基的美...,1,1
8478,囧之女神daisy,2008/6/13,54,3,李俊基简直绝色倾城,1,0
8479,David_QianDD,2013/10/25,465,4,大明末年，江山气数竭尽，一官一医，官试图医朝之积弊而败，一人之力无法力挽狂澜；医则尽力医治瘟疫之蔓延，虽成，然终不敌战之惨烈。官战死沙场，医则退隐水乡。医者仁心，医得瘟疫却医不得人心；官绅皆腐，国之将倾，官欲医国而不成，是为大明劫，亦为警示现世。,0,1
8481,芦哲峰,2013/12/4,173,3,病入膏肓唯等死，气数将尽命难存。纵有英雄能伏虎，亦无本领转乾坤。,1,0
8483,夜瞳,2015/8/7,30,5,“尘归尘土归土，在轮回里反复”。中国的命运，就是片尾歌词中的这句。如果不做大的改变，中国依然走不出在轮回里反复的命运。难得的国产影片，给5分。,1,1
8486,小有™,2009/10/4,493,4,陈凯歌的早期大作，水准一流，拍出了春秋战国的历史感，个人风格明显，极具颠覆性。,1,1
8488,江寒园,2017/7/16,34,3,“今日起加吕先生五千石俸禄”，字儿都念错了，五千石（dan）好吗；写荆轲刺杀铁匠一家，nonsense，所谓刺客必受雇于上阶层亦刺杀上阶层，为政治博弈之延续，下层根本无钱购买此服务，亦无此价值被刺杀，一家铁匠怎么可能值得起“十千”，没道理，剧本改编。,1,0
8490,大头绿豆,2006/8/30,347,4,"“一个朋友，普希金。”
就喜欢这种七八十年的调调，虽然贾樟柯用得有些过了，整个片子里都是那个年代的背景音。",0,1
8491,握不住的灵魂,2011/12/25,50,3,最后，放弃理想与冲动，平静而劳累地生活 再过二十年我们来相会，老婆七八个孩子一大堆.........,1,0
8493,付玲,2015/8/14,24,3,在《小武》里就发现了，王宏伟长的真像我爸。他就跟电影里的崔明亮差不多，浑浑噩噩的过着没啥出息的小日子，几乎难以糊口。全靠我妈才勉强有个人样，真是个窝囊废啊。原以为我能好过他。现在坏了，我也光荣的成了窝囊废中的一员。,0,0
8494,大灰狼的兔,2016/9/11,38,4,改编自历史真实事件：2010年的8·5智利圣何塞铜矿坍塌事故。每天两勺金枪鱼，一小口牛奶，支撑了17天，没有超乎一般人的坚强和冷静，是过不了这最难的一关的，其次当然是家属和新任矿业部长的坚持，只为1%的成功性。不知道是不是史上最完美的矿难救援奇迹。PS ziva唱的那首歌叫？,1,1
8496,多多洛,2016/7/28,5,4,33名矿工地下700m历时69天绝处逢生的生命奇迹，成就这奇迹的是自身的纪律和素质，是国家政府及各界的支持和效率，是人对生命的尊敬与热爱。感受过最黑暗处的绝望才能最深刻的理解什么是希望。电影情节和配乐有些反差，紧张感和感染力稍显不足，基于真实事件的感动胜于影片的表达。,1,1
8504,paracelsus,2007/12/6,467,5,军官的出场，音乐，腿特写。过肩镜的构图。镜子的利用。军官谈到海时，利用shallow space让两人的脸看上去那么近--心灵的接近。少女的啜泣用窗纱与摄像机隔开，真是含蓄。,1,1
8505,沈书君,2010/6/28,366,5,全剧没有任何的对白，却不觉得沉闷。最后女孩子弹钢琴那一幕，他们的眼神交流最让我动容。,1,1
8508,enemy,2011/8/26,156,5,于无声处听惊雷，沉静中蕴含复杂而深沉的情感。好的电影敢于让故事戛然而止，要留下美好的余味绵绵，铺陈的功夫真不简单~不愧是法国片，大历史与小人物浑然一体，钢琴配乐与情感水乳交融。,1,1
